ndim = 2
npart = 400

    0.825000     0.125000     0.078035     0.804519     0.872565     0.126993
    0.875000     0.125000     0.290680     0.416226     0.234866     0.928369
    0.925000     0.125000     0.585084     0.552585     0.836401     0.318554
    0.975000     0.125000     0.509453     0.723819     0.379867     0.145574
    0.025000     0.175000     0.525191     0.957370     0.093790     0.467539
    0.075000     0.175000     0.138464     0.725853     0.140120     0.194159
    0.125000     0.175000     0.569315     0.500194     0.172590     0.130517
    0.175000     0.175000     0.969997     0.381281     0.348080     0.586995
    0.225000     0.175000     0.651112     0.751449     0.150586     0.123362
    0.275000     0.175000     0.426492     0.072104     0.620658     0.372622
    0.325000     0.175000     0.182613     0.451377     0.469311     0.500267
    0.375000     0.175000     0.021676     0.945911     0.436730     0.842717
    0.425000     0.175000     0.866796     0.523177     0.922231     0.629613
    0.475000     0.175000     0.775474     0.188664     0.351403     0.008030
    0.525000     0.175000     0.685520     0.796278     0.016004     0.933242
    0.575000     0.175000     0.386599     0.583899     0.592978     0.135138
    0.625000     0.175000     0.455596     0.991633     0.646842     0.560773
    0.675000     0.175000     0.390028     0.160304     0.737880     0.798916
    0.725000     0.175000     0.442922     0.377181     0.158545     0.602173
    0.775000     0.175000     0.468363     0.913017     0.213349     0.390006
    0.825000     0.175000     0.081178     0.218192     0.155088     0.733008
    0.875000     0.175000     0.203191     0.576219     0.240391     0.379833
    0.925000     0.175000     0.458578     0.881408     0.796977     0.993698
    0.975000     0.175000     0.789112     0.422859     0.629210     0.634236
    0.025000     0.225000     0.186509     0.741305     0.256819     0.063418
    0.075000     0.225000     0.663469     0.635645     0.296853     0.926112
    0.125000     0.225000     0.958309     0.081328     0.776115     0.772403
    0.175000     0.225000     0.128147     0.106997     0.311385     0.605598
    0.225000     0.225000     0.937349     0.705447     0.849004     0.119635
    0.275000     0.225000     0.487769     0.753386     0.440318     0.300631
    0.325000     0.225000     0.073820     0.854519     0.564582     0.172868
    0.375000     0.225000     0.075412     0.799840     0.498667     0.936265
    0.425000     0.225000     0.296474     0.722687     0.318457     0.978199
    0.475000     0.225000     0.242682     0.181861     0.257132     0.863039
    0.525000     0.225000     0.671008     0.553835     0.895727     0.457327
    0.575000     0.225000     0.428296     0.129827     0.876011     0.086242
    0.625000     0.225000     0.954532     0.913031     0.755585     0.280095
    0.675000     0.225000     0.750713     0.816662     0.110463     0.478957
    0.725000     0.225000     0.206356     0.609186     0.478644     0.774959
    0.775000     0.225000     0.172188     0.875271     0.215827     0.054042
    0.825000     0.225000     0.552461     0.157377     0.674691     0.180412
    0.875000     0.225000     0.785450     0.891540     0.863280     0.312427
    0.925000     0.225000     0.310442     0.232443     0.620197     0.365253
    0.975000     0.225000     0.767149     0.631588     0.515343     0.285142
    0.025000     0.275000     0.110211     0.146328     0.238955     0.474133
    0.075000     0.275000     0.961893     0.285558     0.621095     0.907048
    0.125000     0.275000     0.760241     0.849214     0.481650     0.055525
    0.175000     0.275000     0.037289     0.215509     0.005774     0.349119
    0.225000     0.275000     0.327826     0.660161     0.773338     0.536729
    0.275000     0.275000     0.564511     0.535943     0.193462     0.811505
    0.325000     0.275000     0.125115     0.052230     0.813472     0.493373
    0.375000     0.275000     0.431131     0.582253     0.172873     0.028432
    0.425000     0.275000     0.532067     0.903404     0.867862     0.872447
    0.475000     0.275000     0.312720     0.580680     0.932098     0.536705
    0.525000     0.275000     0.709401     0.138567     0.580953     0.965529
    0.575000     0.275000     0.587176     0.901971     0.386415     0.036388
    0.625000     0.275000     0.012823     0.142131     0.366621     0.436046
    0.675000     0.275000     0.302927     0.479521     0.073882     0.647405
    0.725000     0.275000     0.707571     0.106956     0.266105     0.571312
    0.775000     0.275000     0.408958     0.214210     0.242553     0.271175
    0.825000     0.275000     0.909863     0.977645     0.502547     0.299249
    0.875000     0.275000     0.971059     0.595772     0.412046     0.451958
    0.925000     0.275000     0.532971     0.954345     0.847537     0.573475
    0.975000     0.275000     0.423519     0.082664     0.013016     0.959440
    0.025000     0.325000     0.379620     0.674408     0.203182     0.696159
    0.075000     0.325000     0.637252     0.551917     0.175819     0.184641
    0.125000     0.325000     0.167547     0.529613     0.907562     0.520095
    0.175000     0.325000     0.606891     0.833556     0.109192     0.164662
    0.225000     0.325000     0.531997     0.920891     0.934688     0.772540
    0.275000     0.325000     0.670292     0.920656     0.087219     0.113547
    0.325000     0.325000     0.884313     0.380456     0.062273     0.527378
    0.375000     0.325000     0.971966     0.114532     0.497288     0.614005
    0.425000     0.325000     0.782710     0.854878     0.207481     0.223328
    0.475000     0.325000     0.227272     0.534493     0.980042     0.269735
    0.525000     0.325000     0.935920     0.832641     0.693506     0.635007
    0.575000     0.325000     0.819056     0.586301     0.113810     0.112383
    0.625000     0.325000     0.484129     0.869812     0.262875     0.350506
    0.675000     0.325000     0.500702     0.614426     0.097695     0.254222
    0.725000     0.325000     0.788422     0.597096     0.154630     0.234182
    0.775000     0.325000     0.997987     0.418093     0.254141     0.943539
    0.825000     0.325000     0.724667     0.623969     0.635249     0.021040
    0.875000     0.325000     0.713975     0.208778     0.765890     0.843250
    0.925000     0.325000     0.612294     0.247014     0.056152     0.230861
    0.975000     0.325000     0.953094     0.329726     0.996335     0.110588
    0.025000     0.375000     0.459640     0.785501     0.787047     0.511005
    0.075000     0.375000     0.062193     0.009205     0.215230     0.597397
    0.125000     0.375000     0.664370     0.452264     0.472139     0.561710
    0.175000     0.375000     0.724300     0.752368     0.915681     0.886127
    0.225000     0.375000     0.282500     0.590562     0.906916     0.232045
    0.275000     0.375000     0.844668     0.151750     0.946310     0.576556
    0.325000     0.375000     0.125235     0.547556     0.906490     0.350922
    0.375000     0.375000     0.608179     0.385664     0.447716     0.850717
    0.425000     0.375000     0.647223     0.189475     0.419712     0.906654
    0.475000     0.375000     0.893375     0.447641     0.833729     0.764377
    0.525000     0.375000     0.797979     0.991000     0.319286     0.195844
    0.575000     0.375000     0.092266     0.903455     0.164472     0.441932
    0.625000     0.375000     0.318715     0.726250     0.884472     0.660074
    0.675000     0.375000     0.688348     0.259353     0.529215     0.879264
    0.725000     0.375000     0.775573     0.186253     0.636132     0.235352
    0.775000     0.375000     0.249783     0.470014     0.948726     0.827699
    0.825000     0.375000     0.442032     0.522493     0.172702     0.219070
    0.875000     0.375000     0.755717     0.502183     0.739790     0.897209
    0.925000     0.375000     0.846340     0.649626     0.659379     0.122728
    0.975000     0.375000     0.474859     0.365031     0.529260     0.280400
    0.025000     0.425000     0.109626     0.490686     0.828612     0.927293
    0.075000     0.425000     0.381615     0.819289     0.656132     0.866362
    0.125000     0.425000     0.411899     0.784504     0.498220     0.928784
    0.175000     0.425000     0.422816     0.292061     0.077623     0.158648
    0.225000     0.425000     0.521595     0.518851     0.433306     0.611052
    0.275000     0.425000     0.146511     0.515696     0.757153     0.424054
    0.325000     0.425000     0.990014     0.446314     0.213925     0.603731
    0.375000     0.425000     0.474204     0.343907     0.668253     0.164720
    0.425000     0.425000     0.584125     0.323020     0.860973     0.643336
    0.475000     0.425000     0.467605     0.015096     0.488963     0.256200
    0.525000     0.425000     0.029376     0.800688     0.884159     0.650727
    0.575000     0.425000     0.317497     0.000103     0.647373     0.539220
    0.625000     0.425000     0.290104     0.470979     0.007073     0.572510
    0.675000     0.425000     0.641145     0.443683     0.666146     0.667289
    0.725000     0.425000     0.243291     0.004547     0.679355     0.410916
    0.775000     0.425000     0.706507     0.182393     0.632893     0.461528
    0.825000     0.425000     0.068358     0.731259     0.299656     0.038753
    0.875000     0.425000     0.120514     0.262325     0.443579     0.739593
    0.925000     0.425000     0.888004     0.766748     0.400252     0.381473
    0.975000     0.425000     0.787623     0.234631     0.998171     0.211288
    0.025000     0.475000     0.277027     0.878978     0.564001     0.540091
    0.075000     0.475000     0.493516     0.923803     0.322578     0.260293
    0.125000     0.475000     0.857691     0.172135     0.032369     0.213885
    0.175000     0.475000     0.581664     0.568807     0.485618     0.662038
    0.225000     0.475000     0.782582     0.148409     0.784144     0.923205
    0.275000     0.475000     0.239231     0.104286     0.131699     0.363605
    0.325000     0.475000     0.403399     0.145134     0.298416     0.766115
    0.375000     0.475000     0.920657     0.811616     0.895574     0.660252
    0.425000     0.475000     0.002217     0.880683     0.389240     0.078566
    0.475000     0.475000     0.233349     0.799760     0.928510     0.011939
    0.525000     0.475000     0.710065     0.608060     0.309830     0.855630
    0.575000     0.475000     0.453442     0.302021     0.866675     0.906186
    0.625000     0.475000     0.392393     0.473048     0.231707     0.743826
    0.675000     0.475000     0.993347     0.578836     0.400349     0.544788
    0.725000     0.475000     0.363082     0.660557     0.339580     0.931495
    0.775000     0.475000     0.627433     0.607157     0.296111     0.466095
    0.825000     0.475000     0.806308     0.901746     0.908276     0.503789
    0.875000     0.475000     0.359144     0.441985     0.736430     0.046186
    0.925000     0.475000     0.402543     0.550870     0.691061     0.734997
    0.975000     0.475000     0.578443     0.133309     0.495283     0.545664
    0.025000     0.525000     0.284718     0.087946     0.730931     0.055232
    0.075000     0.525000     0.937441     0.774799     0.705934     0.921648
    0.125000     0.525000     0.674428     0.145842     0.764898     0.875518
    0.175000     0.525000     0.463509     0.180211     0.258091     0.339540
    0.225000     0.525000     0.520071     0.850812     0.701896     0.173971
    0.275000     0.525000     0.554664     0.134544     0.870956     0.144254
    0.325000     0.525000     0.232746     0.235843     0.321429     0.670152
    0.375000     0.525000     0.826733     0.754076     0.142479     0.112222
    0.425000     0.525000     0.230458     0.957222     0.677804     0.085197
    0.475000     0.525000     0.402653     0.199481     0.225776     0.091736
    0.525000     0.525000     0.694064     0.897051     0.347997     0.634178
    0.575000     0.525000     0.095272     0.867024     0.687917     0.266823
    0.625000     0.525000     0.932780     0.986148     0.387664     0.707372
    0.675000     0.525000     0.253705     0.075182     0.785273     0.720727
    0.725000     0.525000     0.901000     0.053733     0.944812     0.796170
    0.775000     0.525000     0.869732     0.126768     0.694885     0.600584
    0.825000     0.525000     0.028773     0.476359     0.309776     0.525373
    0.875000     0.525000     0.887038     0.183217     0.091505     0.745772
    0.925000     0.525000     0.004824     0.201113     0.070561     0.609882
    0.975000     0.525000     0.155119     0.639353     0.859302     0.154404
    0.025000     0.575000     0.301151     0.953758     0.017310     0.475144
    0.075000     0.575000     0.260295     0.200742     0.351820     0.434324
    0.125000     0.575000     0.521164     0.153248     0.616638     0.382326
    0.175000     0.575000     0.860345     0.711915     0.825819     0.116446
    0.225000     0.575000     0.930784     0.277615     0.278690     0.772592
    0.275000     0.575000     0.575128     0.921933     0.193083     0.336681
    0.325000     0.575000     0.209993     0.275576     0.248684     0.950462
    0.375000     0.575000     0.160458     0.152864     0.632500     0.406084
    0.425000     0.575000     0.526975     0.286742     0.899094     0.154565
    0.475000     0.575000     0.518480     0.126091     0.627437     0.402925
    0.525000     0.575000     0.768807     0.144946     0.070307     0.570485
    0.575000     0.575000     0.527798     0.179673     0.602062     0.595560
    0.625000     0.575000     0.180989     0.801711     0.705932     0.521686
    0.675000     0.575000     0.309649     0.591868     0.767832     0.141021
    0.725000     0.575000     0.465062     0.063483     0.421174     0.862803
    0.775000     0.575000     0.328983     0.199211     0.206980     0.669116
    0.825000     0.575000     0.571519     0.528641     0.773793     0.831740
    0.875000     0.575000     0.960153     0.804477     0.868222     0.145521
    0.925000     0.575000     0.359275     0.447964     0.849014     0.551908
    0.975000     0.575000     0.100072     0.010361     0.416960     0.380060
    0.025000     0.625000     0.639914     0.221955     0.438798     0.745061
    0.075000     0.625000     0.024994     0.812317     0.861447     0.464797
    0.125000     0.625000     0.187973     0.845890     0.926352     0.801003
    0.175000     0.625000     0.409913     0.340556     0.567997     0.513710
    0.225000     0.625000     0.297752     0.441063     0.945653     0.347339
    0.275000     0.625000     0.121694     0.675519     0.877737     0.477454
    0.325000     0.625000     0.704366     0.062213     0.615652     0.225939
    0.375000     0.625000     0.796155     0.255651     0.518216     0.203949
    0.425000     0.625000     0.872654     0.996240     0.451668     0.415936
    0.475000     0.625000     0.979097     0.147194     0.214957     0.219162
    0.525000     0.625000     0.742108     0.554237     0.423144     0.870222
    0.575000     0.625000     0.078289     0.191713     0.537265     0.039625
    0.625000     0.625000     0.660938     0.802068     0.967546     0.818618
    0.675000     0.625000     0.985936     0.741739     0.327972     0.670027
    0.725000     0.625000     0.855813     0.908532     0.161016     0.043369
    0.775000     0.625000     0.212252     0.198509     0.093360     0.098691
    0.825000     0.625000     0.018156     0.711500     0.395654     0.068677
    0.875000     0.625000     0.571613     0.214103     0.890553     0.942213
    0.925000     0.625000     0.720475     0.581508     0.247281     0.684154
    0.975000     0.625000     0.881764     0.312107     0.640859     0.072727
    0.025000     0.675000     0.467882     0.810750     0.711591     0.585949
    0.075000     0.675000     0.844671     0.065125     0.554667     0.465183
    0.125000     0.675000     0.896922     0.620185     0.028526     0.241778
    0.175000     0.675000     0.941882     0.782972     0.260058     0.744702
    0.225000     0.675000     0.605250     0.547784     0.962491     0.196974
    0.275000     0.675000     0.013939     0.879348     0.759497     0.028021
    0.325000     0.675000     0.009038     0.248421     0.937898     0.776669
    0.375000     0.675000     0.575826     0.459185     0.164029     0.125395
    0.425000     0.675000     0.108615     0.223474     0.404340     0.950836
    0.475000     0.675000     0.188815     0.664177     0.084023     0.901747
    0.525000     0.675000     0.681408     0.386287     0.126728     0.585708
    0.575000     0.675000     0.564472     0.211916     0.595750     0.136416
    0.625000     0.675000     0.552262     0.173580     0.871841     0.453344
    0.675000     0.675000     0.859770     0.125871     0.971808     0.127358
    0.725000     0.675000     0.187231     0.453174     0.113390     0.435330
    0.775000     0.675000     0.517829     0.837700     0.661689     0.100877
    0.825000     0.675000     0.112285     0.720068     0.104004     0.899362
    0.875000     0.675000     0.608723     0.261459     0.659621     0.269513
    0.925000     0.675000     0.969561     0.829481     0.753343     0.022497
    0.975000     0.675000     0.863840     0.499847     0.474708     0.095368
    0.025000     0.725000     0.185017     0.655339     0.109558     0.070246
    0.075000     0.725000     0.121710     0.457615     0.822456     0.823221
    0.125000     0.725000     0.182746     0.458292     0.850870     0.825179
    0.175000     0.725000     0.056126     0.622938     0.670076     0.373603
    0.225000     0.725000     0.230491     0.177746     0.228720     0.011639
    0.275000     0.725000     0.054513     0.553376     0.115538     0.210430
    0.325000     0.725000     0.922326     0.900192     0.470479     0.705248
    0.375000     0.725000     0.866027     0.180104     0.235990     0.100786
    0.425000     0.725000     0.090051     0.862755     0.888073     0.256483
    0.475000     0.725000     0.526268     0.373371     0.280551     0.630418
    0.525000     0.725000     0.378453     0.472971     0.506090     0.103855
    0.575000     0.725000     0.745957     0.645222     0.587961     0.525888
    0.625000     0.725000     0.736956     0.927580     0.474500     0.579301
    0.675000     0.725000     0.067931     0.149044     0.079090     0.775099
    0.725000     0.725000     0.569018     0.714346     0.184893     0.999835
    0.775000     0.725000     0.943669     0.088937     0.843448     0.257030
    0.825000     0.725000     0.150384     0.173309     0.690662     0.023528
    0.875000     0.725000     0.250625     0.088989     0.124363     0.328588
    0.925000     0.725000     0.979481     0.024100     0.132455     0.905223
    0.975000     0.725000     0.407862     0.574916     0.872861     0.527060
    0.025000     0.775000     0.817687     0.998177     0.167720     0.449164
    0.075000     0.775000     0.178345     0.644538     0.101467     0.578013
    0.125000     0.775000     0.477975     0.213459     0.751467     0.230287
    0.175000     0.775000     0.535563     0.369943     0.876867     0.380903
    0.225000     0.775000     0.220849     0.082005     0.440925     0.915883
    0.275000     0.775000     0.909962     0.833740     0.417307     0.725672
    0.325000     0.775000     0.873645     0.042289     0.118056     0.736846
    0.375000     0.775000     0.965428     0.058447     0.142922     0.625791
    0.425000     0.775000     0.684688     0.421309     0.058572     0.018430
    0.475000     0.775000     0.595389     0.877248     0.430731     0.009609
    0.525000     0.775000     0.918338     0.864169     0.806630     0.476572
    0.575000     0.775000     0.422925     0.253882     0.649487     0.886826
    0.625000     0.775000     0.974414     0.426848     0.205013     0.489454
    0.675000     0.775000     0.640392     0.602210     0.025285     0.742455
    0.725000     0.775000     0.022845     0.222799     0.120599     0.056567
    0.775000     0.775000     0.781277     0.386506     0.160249     0.769792
    0.825000     0.775000     0.797818     0.912652     0.674061     0.133400
    0.875000     0.775000     0.055683     0.381237     0.299715     0.468980
    0.925000     0.775000     0.222295     0.696173     0.600600     0.860037
    0.975000     0.775000     0.213473     0.945215     0.955279     0.910577
    0.025000     0.825000     0.483792     0.781829     0.532269     0.598371
    0.075000     0.825000     0.867877     0.735762     0.265537     0.869793
    0.125000     0.825000     0.545146     0.094059     0.275948     0.868359
    0.175000     0.825000     0.094371     0.893181     0.629828     0.844878
    0.225000     0.825000     0.163642     0.090424     0.379201     0.010707
    0.275000     0.825000     0.246518     0.970815     0.637305     0.147548
    0.325000     0.825000     0.299367     0.918669     0.492080     0.337429
    0.375000     0.825000     0.085970     0.403366     0.301186     0.386059
    0.425000     0.825000     0.148385     0.714696     0.571013     0.522900
    0.475000     0.825000     0.195424     0.638327     0.123172     0.124041
    0.525000     0.825000     0.047478     0.408285     0.225293     0.458571
    0.575000     0.825000     0.726653     0.040298     0.301348     0.963046
    0.625000     0.825000     0.723116     0.503262     0.035147     0.412227
    0.675000     0.825000     0.565141     0.540223     0.037846     0.519746
    0.725000     0.825000     0.136351     0.890740     0.515760     0.295182
    0.775000     0.825000     0.672093     0.731026     0.165064     0.417586
    0.825000     0.825000     0.894349     0.911281     0.982950     0.813596
    0.875000     0.825000     0.812309     0.865046     0.508650     0.479524
    0.925000     0.825000     0.820101     0.332728     0.563423     0.101317
    0.975000     0.825000     0.048264     0.019619     0.838998     0.217534
    0.025000     0.875000     0.239769     0.558236     0.770754     0.633914
    0.075000     0.875000     0.054335     0.702441     0.397878     0.791468
    0.125000     0.875000     0.228448     0.709981     0.588535     0.471893
    0.175000     0.875000     0.464423     0.488100     0.719858     0.763332
    0.225000     0.875000     0.169321     0.095459     0.808758     0.025939
    0.275000     0.875000     0.108275     0.992436     0.733519     0.193959
    0.325000     0.875000     0.915424     0.608388     0.728882     0.519793
    0.375000     0.875000     0.032502     0.029844     0.722167     0.202912
    0.425000     0.875000     0.813730     0.600497     0.391231     0.103546
    0.475000     0.875000     0.913816     0.780548     0.772893     0.753117
    0.525000     0.875000     0.429013     0.790910     0.827317     0.728092
    0.575000     0.875000     0.639215     0.446013     0.643196     0.157221
    0.625000     0.875000     0.475195     0.567571     0.144312     0.723734
    0.675000     0.875000     0.641961     0.217984     0.830376     0.931875
    0.725000     0.875000     0.948854     0.254508     0.938359     0.248192
    0.775000     0.875000     0.804331     0.562073     0.972769     0.146166
    0.825000     0.875000     0.479799     0.407563     0.008322     0.555816
    0.875000     0.875000     0.790639     0.971720     0.276180     0.374099
    0.925000     0.875000     0.296587     0.819490     0.409385     0.053178
    0.975000     0.875000     0.763520     0.104083     0.964630     0.560739
    0.025000     0.925000     0.781661     0.896447     0.386971     0.350858
    0.075000     0.925000     0.158436     0.856907     0.432046     0.627363
    0.125000     0.925000     0.069416     0.739129     0.655532     0.763824
    0.175000     0.925000     0.199947     0.448149     0.555809     0.389488
    0.225000     0.925000     0.661955     0.593177     0.732021     0.976429
    0.275000     0.925000     0.221409     0.711521     0.745030     0.836790
    0.325000     0.925000     0.088139     0.248474     0.710872     0.286865
    0.375000     0.925000     0.443708     0.396729     0.466942     0.970481
    0.425000     0.925000     0.353992     0.533985     0.977470     0.522250
    0.475000     0.925000     0.235089     0.970277     0.062662     0.687637
    0.525000     0.925000     0.383224     0.544719     0.527288     0.356329
    0.575000     0.925000     0.771666     0.063158     0.113263     0.287511
    0.625000     0.925000     0.949190     0.233420     0.401989     0.957957
    0.675000     0.925000     0.036346     0.720245     0.519397     0.680663
    0.725000     0.925000     0.105754     0.276791     0.797461     0.555643
    0.775000     0.925000     0.446506     0.251610     0.834241     0.297032
    0.825000     0.925000     0.865936     0.127371     0.332743     0.378075
    0.875000     0.925000     0.346455     0.951111     0.305218     0.443499
    0.925000     0.925000     0.855012     0.599844     0.892593     0.975101
    0.975000     0.925000     0.835493     0.608903     0.618909     0.553154
    0.025000     0.975000     0.647105     0.727048     0.337835     0.892971
    0.075000     0.975000     0.321957     0.853837     0.283561     0.905763
    0.125000     0.975000     0.572113     0.472542     0.346721     0.283241
    0.175000     0.975000     0.360564     0.331190     0.156084     0.413707
    0.225000     0.975000     0.572557     0.215957     0.768012     0.907104
    0.275000     0.975000     0.630989     0.437737     0.389276     0.915373
    0.325000     0.975000     0.599710     0.809729     0.235663     0.168377
    0.375000     0.975000     0.007530     0.425621     0.634267     0.801708
    0.425000     0.975000     0.360315     0.270133     0.676960     0.263670
    0.475000     0.975000     0.812700     0.705749     0.701485     0.537639
    0.525000     0.975000     0.084051     0.693654     0.900167     0.915075
    0.575000     0.975000     0.661318     0.484015     0.838873     0.546648
    0.625000     0.975000     0.462227     0.694721     0.748591     0.461930
    0.675000     0.975000     0.319724     0.083333     0.112565     0.735904
    0.725000     0.975000     0.893651     0.431321     0.686518     0.161727
    0.775000     0.975000     0.556810     0.209205     0.177004     0.980457
    0.825000     0.975000     0.111559     0.698892     0.941020     0.422334
    0.875000     0.975000     0.196729     0.751522     0.574147     0.977529
    0.925000     0.975000     0.517077     0.538257     0.243174     0.080171
    0.975000     0.975000     0.304333     0.952937     0.028460     0.120264
